,,,Xxchdamxx,ObstacleTitan99,dragonixr,NelikkTtv,JackyTunnaing,NeliKkTv,Bloodyraiis
stats,minecraft:picked_up,minecraft:stone_brick_slab,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_brick_stairs,0.0,0.0,1.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,minecraft:stone_brick_wall,64.0,0.0,0.0,0.0,5.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_bricks,36.0,0.0,1.0,0.0,23.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_pickaxe,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_pressure_plate,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_shovel,0.0,0.0,2.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_slab,5.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stonecutter,1.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:string,2.0,2.0,0.0,0.0,3.0,0.0,1.0
stats,minecraft:picked_up,minecraft:stripped_dark_oak_log,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stripped_jungle_wood,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stripped_oak_log,11.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:sugar,0.0,0.0,16.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:sunflower,35.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:sweet_berries,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:target,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:tnt,10.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:torch,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:torchflower,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:tripwire_hook,9.0,0.0,7.0,3.0,3.0,0.0,1.0
stats,minecraft:picked_up,minecraft:tuff,455.0,0.0,0.0,0.0,1.0,0.0,28.0
stats,minecraft:picked_up,minecraft:waxed_weathered_cut_copper_stairs,0.0,0.0,2.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:wheat,38.0,0.0,4.0,0.0,0.0,0.0,71.0
stats,minecraft:picked_up,minecraft:wheat_seeds,217.0,3.0,12.0,0.0,9.0,3.0,207.0
stats,minecraft:picked_up,minecraft:white_concrete,0.0,0.0,0.0,0.0,9.0,0.0,0.0
stats,minecraft:picked_up,minecraft:white_wool,20.0,0.0,0.0,0.0,18.0,0.0,3.0
stats,minecraft:picked_up,minecraft:wither_skeleton_skull,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:writable_book,8.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:azelf_fang,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:dark_stone,1.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:eternatus_core,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:fini_totem,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:grassland_blade,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:ice_tablet,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:light_stone,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:prismatic_shell,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,myths_and_legends:type_null_mask,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,nightlights:frog_brown,0.0,0.0,0.0,1.0,0.0,0.0,0.0
stats,minecraft:picked_up,numismatic-overhaul:bronze_coin,34.0,0.0,40.0,0.0,34.0,10.0,0.0
stats,minecraft:picked_up,numismatic-overhaul:gold_coin,50.0,0.0,0.0,0.0,0.0,47.0,0.0
stats,minecraft:picked_up,numismatic-overhaul:silver_coin,0.0,0.0,20.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,pokeblocks:pokedoll_mimikyu,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,pokeblocks:pokedoll_phantump,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,pokeblocks:pokedoll_pumpkaboo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,pokeblocks:pokedoll_shiny_rowlet,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,pokeblocks:pokedoll_smoliv,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,rechiseled:glowstone_brick_pattern,65.0,0.0,0.0,0.0,0.0,64.0,0.0
stats,minecraft:picked_up,regions_unexplored:ash_vent,1.0,0.0,0.0,0.0,0.0,0.0,5.0
stats,minecraft:picked_up,regions_unexplored:blackwood_log,70.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:blackwood_sapling,4.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,regions_unexplored:blue_bioshroom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,regions_unexplored:blue_lupine,28.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:clover,1350.0,0.0,0.0,17.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:daisy,65.0,0.0,0.0,0.0,6.0,3.0,5.0
stats,minecraft:picked_up,regions_unexplored:felicia_daisy,53.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:picked_up,regions_unexplored:fireweed,19.0,1.0,0.0,0.0,8.0,0.0,11.0
stats,minecraft:picked_up,regions_unexplored:hyssop,16.0,1.0,0.0,0.0,12.0,0.0,13.0
stats,minecraft:picked_up,regions_unexplored:magnolia_log,15.0,0.0,0.0,0.0,0.0,0.0,28.0
stats,minecraft:picked_up,regions_unexplored:maple_leaves,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:maple_log,8.0,0.0,0.0,0.0,0.0,0.0,8.0
stats,minecraft:picked_up,regions_unexplored:maple_planks,85.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:maple_sapling,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:maple_shrub,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,regions_unexplored:mauve_log,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:mauve_planks,0.0,0.0,0.0,0.0,4.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:mossy_stone,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:peat_dirt,0.0,4.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:pine_log,14.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:pink_bioshroom,0.0,0.0,0.0,4.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:pink_lupine,43.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:purple_lupine,35.0,0.0,0.0,1.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:red_lupine,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:silt_dirt,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:silver_birch_log,0.0,0.0,0.0,0.0,0.0,0.0,11.0
stats,minecraft:picked_up,regions_unexplored:small_oak_log,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,regions_unexplored:spruce_shrub,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:stone_grass_block,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:volcanic_ash,2.0,0.0,0.0,0.0,0.0,0.0,104.0
stats,minecraft:picked_up,regions_unexplored:willow_log,84.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,regions_unexplored:yellow_lupine,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,simpletms:tm_blank,2.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,simpletms:tm_falseswipe,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:picked_up,sophisticatedbackpacks:backpack,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,sophisticatedbackpacks:diamond_backpack,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,sophisticatedbackpacks:netherite_backpack,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,sophisticatedstorage:gold_chest,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,sophisticatedstorage:iron_chest,12.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,sophisticatedstorage:stack_upgrade_tier_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:picked_up,stoneworks:andesite_tiles,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,stoneworks:stone_pillar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,stoneworks:stone_plates,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,stoneworks:stone_tile_wall,0.0,0.0,0.0,0.0,7.0,0.0,0.0
stats,minecraft:picked_up,stoneworks:stone_tiles,0.0,0.0,0.0,0.0,5.0,0.0,0.0
stats,minecraft:picked_up,waystones:mossy_waystone,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,waystones:waystone,13.0,1.0,2.0,4.0,1.0,1.0,6.0
stats,minecraft:picked_up,zipline:zipline,0.0,0.0,0.0,0.0,0.0,65.0,1.0
stats,minecraft:used,academy:iron_smoked_green_apricorn,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,academy:iron_smoked_pink_apricorn,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,academy:lunar_forecast_hologram,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,academy:slingshot,184.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,additional_lights:fire_pit_l_stone_bricks,0.0,0.0,0.0,0.0,1.0,1.0,0.0
stats,minecraft:used,another_furniture:dark_oak_shelf,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,another_furniture:spruce_bench,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,arts_and_crafts:gypsum_bricks,0.0,0.0,0.0,0.0,17.0,0.0,0.0
stats,minecraft:used,arts_and_crafts:light_gray_terracotta_shingles,0.0,0.0,0.0,0.0,37.0,0.0,0.0
stats,minecraft:used,arts_and_crafts:terracotta_shingles,0.0,0.0,0.0,0.0,11.0,0.0,0.0
stats,minecraft:used,biomeswevegone:cattail_sprout,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,biomeswevegone:ebony_fence,0.0,0.0,0.0,0.0,9.0,0.0,0.0
stats,minecraft:used,biomeswevegone:rocky_stone,0.0,0.0,0.0,0.0,1.0,2.0,0.0
stats,minecraft:used,cloudboots:iron_cloud_boots,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,cloudboots:netherite_cloud_boots,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,cobblefurnies:light_fridge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,cobblefurnies:statue_charmander,0.0,0.0,0.0,0.0,0.0,2.0,0.0
stats,minecraft:used,cobblemon:dire_hit,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,cobblemon:fossil_analyzer,2.0,0.0,0.0,0.0,0.0,29.0,2.0
stats,minecraft:used,cobblemon:gilded_chest,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,cobblemon:healing_machine,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:used,cobblemon:monitor,2.0,0.0,0.0,0.0,0.0,30.0,2.0
stats,minecraft:used,cobblemon:pasture,4.0,0.0,0.0,0.0,0.0,5.0,0.0
stats,minecraft:used,cobblemon:pc,3.0,0.0,0.0,0.0,0.0,4.0,2.0
stats,minecraft:used,cobblemon:red_apricorn_seed,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,cobblemon:restoration_tank,1.0,0.0,0.0,0.0,0.0,34.0,2.0
stats,minecraft:used,cobblemonalphas:alpha_spawner,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,constructionwand:diamond_wand,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,constructionwand:infinity_wand,268.0,0.0,0.0,0.0,0.0,1.0,5.0
stats,minecraft:used,display:display_stand_down,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,elevatorid:elevator_white,15.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,exposure:photograph_frame,10.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,fireworkcapsules:capsule_station,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,glassential:glass_glowstone_lamp_tinted,483.0,0.0,0.0,0.0,0.0,22.0,0.0
stats,minecraft:used,glassential:glass_lava_lamp_tinted,19.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,handcrafted:stone_pillar_trim,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,handcrafted:vindicator_trophy,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,handcrafted:wood_crockery_combo,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,hotkettles:kettle,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,justhammers:diamond_hammer,121.0,0.0,0.0,0.0,0.0,0.0,12.0
stats,minecraft:used,justhammers:iron_hammer,0.0,0.0,0.0,0.0,0.0,0.0,970.0
stats,minecraft:used,justhammers:netherite_destructor_hammer,564.0,0.0,0.0,0.0,28.0,14.0,0.0
stats,minecraft:used,minecraft:air,0.0,0.0,1.0,0.0,0.0,0.0,6.0
stats,minecraft:used,minecraft:andesite,2702.0,2.0,0.0,0.0,0.0,0.0,12.0
stats,minecraft:used,minecraft:anvil,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:armor_stand,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:barrel,1.0,0.0,0.0,0.0,0.0,2.0,0.0
stats,minecraft:used,minecraft:barrier,48.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:bedrock,14.0,0.0,0.0,0.0,0.0,8.0,0.0
stats,minecraft:used,minecraft:beehive,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:birch_button,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:birch_fence,429.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:birch_log,15.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:birch_wood,0.0,0.0,0.0,0.0,3.0,0.0,0.0
stats,minecraft:used,minecraft:black_concrete,283.0,0.0,0.0,0.0,74.0,40.0,0.0
stats,minecraft:used,minecraft:black_glazed_terracotta,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,minecraft:black_stained_glass,407.0,0.0,0.0,0.0,0.0,113.0,0.0
stats,minecraft:used,minecraft:blast_furnace,7.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:bone_block,0.0,0.0,0.0,0.0,0.0,4.0,0.0
stats,minecraft:used,minecraft:bone_meal,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:used,minecraft:book,0.0,0.0,0.0,0.0,3.0,0.0,0.0
stats,minecraft:used,minecraft:bookshelf,18.0,0.0,0.0,0.0,0.0,0.0,27.0
stats,minecraft:used,minecraft:bow,0.0,0.0,11.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:brown_glazed_terracotta,0.0,0.0,0.0,0.0,7.0,0.0,0.0
stats,minecraft:used,minecraft:bucket,2.0,0.0,0.0,0.0,0.0,0.0,30.0
stats,minecraft:used,minecraft:cake,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:camel_spawn_egg,5.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:chain,0.0,0.0,0.0,0.0,65.0,0.0,0.0
stats,minecraft:used,minecraft:chainmail_boots,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:chainmail_helmet,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:chest,6.0,0.0,0.0,0.0,0.0,0.0,44.0
stats,minecraft:used,minecraft:chiseled_stone_bricks,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:used,minecraft:coarse_dirt,31.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:cobbled_deepslate,30.0,0.0,13.0,0.0,29.0,0.0,0.0
stats,minecraft:used,minecraft:cobblestone,197.0,10.0,49.0,0.0,200.0,0.0,77.0
stats,minecraft:used,minecraft:command_block,9.0,0.0,0.0,0.0,0.0,4.0,0.0
stats,minecraft:used,minecraft:cracked_stone_bricks,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:crafting_table,5.0,0.0,4.0,0.0,4.0,0.0,6.0
stats,minecraft:used,minecraft:crossbow,5.0,2.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:damaged_anvil,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:used,minecraft:dandelion,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:dark_oak_planks,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:dark_oak_slab,46.0,0.0,0.0,0.0,0.0,106.0,0.0
stats,minecraft:used,minecraft:daylight_detector,0.0,0.0,0.0,0.0,15.0,0.0,0.0
stats,minecraft:used,minecraft:debug_stick,194.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_brick_slab,0.0,0.0,0.0,0.0,194.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_brick_stairs,0.0,0.0,0.0,0.0,227.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_bricks,0.0,0.0,0.0,0.0,8.0,0.0,11.0
stats,minecraft:used,minecraft:deepslate_gold_ore,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_redstone_ore,9.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_tile_slab,0.0,0.0,0.0,0.0,4.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_tile_stairs,0.0,0.0,0.0,0.0,84.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_tile_wall,0.0,0.0,0.0,0.0,7.0,0.0,0.0
stats,minecraft:used,minecraft:deepslate_tiles,1.0,0.0,0.0,0.0,61.0,0.0,867.0
stats,minecraft:used,minecraft:diamond_axe,1113.0,0.0,0.0,0.0,0.0,0.0,343.0
stats,minecraft:used,minecraft:diamond_boots,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:diamond_hoe,2744.0,0.0,0.0,0.0,0.0,0.0,20.0
stats,minecraft:used,minecraft:diamond_pickaxe,1769.0,0.0,0.0,0.0,780.0,0.0,0.0
stats,minecraft:used,minecraft:diamond_shovel,4224.0,0.0,0.0,0.0,148.0,0.0,0.0
stats,minecraft:used,minecraft:dirt,1637.0,3.0,17.0,0.0,38.0,0.0,1311.0
stats,minecraft:used,minecraft:egg,0.0,0.0,0.0,0.0,4.0,0.0,0.0
stats,minecraft:used,minecraft:enchanted_golden_apple,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:enchanting_table,1.0,0.0,0.0,0.0,0.0,1.0,3.0
stats,minecraft:used,minecraft:end_portal_frame,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,minecraft:ender_chest,0.0,0.0,0.0,0.0,0.0,8.0,0.0
stats,minecraft:used,minecraft:ender_eye,0.0,0.0,0.0,0.0,0.0,72.0,0.0
stats,minecraft:used,minecraft:ender_pearl,0.0,2.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:experience_bottle,0.0,0.0,0.0,0.0,0.0,0.0,16.0
stats,minecraft:used,minecraft:firework_rocket,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:fishing_rod,0.0,0.0,0.0,0.0,0.0,0.0,42.0
stats,minecraft:used,minecraft:fletching_table,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:flint_and_steel,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,minecraft:furnace,14.0,0.0,0.0,0.0,1.0,0.0,9.0
stats,minecraft:used,minecraft:glass,0.0,0.0,0.0,0.0,0.0,36.0,0.0
stats,minecraft:used,minecraft:glass_pane,0.0,0.0,0.0,0.0,17.0,0.0,15.0
stats,minecraft:used,minecraft:glowstone,0.0,0.0,0.0,0.0,17.0,0.0,0.0
stats,minecraft:used,minecraft:goat_horn,4.0,16.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:golden_apple,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:golden_axe,0.0,0.0,49.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:golden_chestplate,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:grass_block,400.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:gravel,0.0,0.0,0.0,0.0,6.0,0.0,1.0
stats,minecraft:used,minecraft:gray_stained_glass_pane,0.0,0.0,0.0,0.0,373.0,0.0,0.0
stats,minecraft:used,minecraft:grindstone,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:used,minecraft:hopper,12.0,0.0,0.0,0.0,1.0,3.0,0.0
stats,minecraft:used,minecraft:iron_axe,15.0,0.0,626.0,0.0,0.0,0.0,236.0
stats,minecraft:used,minecraft:iron_pickaxe,370.0,0.0,389.0,0.0,251.0,0.0,608.0
stats,minecraft:used,minecraft:iron_shovel,0.0,0.0,0.0,0.0,0.0,0.0,592.0
stats,minecraft:used,minecraft:iron_sword,41.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:item_frame,1.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:jungle_planks,0.0,0.0,256.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:ladder,2.0,0.0,7.0,0.0,0.0,0.0,4.0
stats,minecraft:used,minecraft:lantern,4.0,0.0,0.0,0.0,4.0,0.0,0.0
stats,minecraft:used,minecraft:lava_bucket,3.0,0.0,0.0,0.0,0.0,6.0,0.0
stats,minecraft:used,minecraft:lead,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:lectern,13.0,0.0,0.0,0.0,0.0,189.0,0.0
stats,minecraft:used,minecraft:light,14.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:light_blue_banner,0.0,0.0,0.0,0.0,27.0,0.0,0.0
stats,minecraft:used,minecraft:light_gray_glazed_terracotta,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,minecraft:light_gray_terracotta,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:mace,19.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:map,1.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:moss_block,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:mossy_cobblestone,0.0,0.0,0.0,0.0,0.0,0.0,26.0
stats,minecraft:used,minecraft:mossy_stone_bricks,16.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:mycelium,0.0,0.0,0.0,0.0,0.0,2.0,0.0
stats,minecraft:used,minecraft:netherite_axe,0.0,0.0,0.0,0.0,0.0,16.0,0.0
stats,minecraft:used,minecraft:netherite_sword,103.0,0.0,0.0,0.0,0.0,28.0,0.0
stats,minecraft:used,minecraft:netherrack,19.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:oak_door,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:used,minecraft:oak_fence,92.0,0.0,0.0,0.0,22.0,23.0,0.0
stats,minecraft:used,minecraft:oak_log,62.0,0.0,0.0,0.0,226.0,0.0,0.0
stats,minecraft:used,minecraft:oak_planks,10.0,0.0,53.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:oak_slab,0.0,0.0,0.0,0.0,98.0,0.0,0.0
stats,minecraft:used,minecraft:oak_trapdoor,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:oak_wood,12.0,0.0,0.0,0.0,21.0,150.0,0.0
stats,minecraft:used,minecraft:obsidian,191.0,0.0,0.0,0.0,0.0,39.0,0.0
stats,minecraft:used,minecraft:packed_mud,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:painting,5.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:pearlescent_froglight,38.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:player_head,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:used,minecraft:podzol,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:polished_andesite,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:polished_andesite_stairs,0.0,0.0,0.0,0.0,10.0,1.0,0.0
stats,minecraft:used,minecraft:polished_deepslate,0.0,0.0,0.0,0.0,0.0,0.0,25.0
stats,minecraft:used,minecraft:potion,0.0,2.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:quartz_block,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:quartz_slab,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:used,minecraft:rail,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:used,minecraft:red_carpet,0.0,0.0,0.0,0.0,1.0,0.0,0.0
